id,time,event,option1
413,31.0000,Sun MicroSystem,Member Tech Staff
413,37.1699,EMC,Principal Software Eng
413,42.1726,VMware,Sr Member Tech Staff
418,22.0000,Georgia Institute Tech,Research Assistant
418,28.0055,Google,Software Eng
418,30.1726,Google,Sr Software Eng
418,32.1753,Google,Staff Software Eng
418,35.1781,Google,Sr Staff Software Eng
418,37.0932,Google,Sr Staff Software Eng
418,37.8411,Google,Sr Staff Software Eng
419,22.0000,Oracle,Sr Sale Manage
419,28.5041,VMware,Sr Manage Team Lead
425,28.0000,Amazon,Software Dev Eng
425,29.0822,Microsoft,Software Dev Eng
425,31.2548,VMware,Sr Member Tech Staff
428,30.0000,Microsoft,Software Intern
428,31.0000,IBM,Software Eng
428,33.0822,Amazon,Software Eng
428,34.3370,IBM,Advisory Software Eng
428,39.3397,IBM,Sr Software Eng
428,42.3425,IBM,Sr Software Eng
428,44.6712,IBM,Release Architect
428,47.5918,IBM,Sr Software Eng Mobile Dev
428,48.3452,IBM,Sr Software Eng Mobile Service
431,24.0000,Arizona State University,Teaching Assistant
431,24.2493,Arizona State University,Research Assistant
431,25.6658,Amazon,Software Dev Eng Intern
431,26.4219,Amazon,Software Dev Eng
431,28.5836,Amazon,Software Dev Eng
437,31.0000,Sun MicroSystem,Sr Software Eng
437,33.5041,Oracle,Sr Software Eng
437,35.0877,Huawei,System Software Eng Lab
437,36.1699,Intel,Sr Software Eng
439,28.0000,Tencent,iOS Software Dev Intern
439,29.0000,Tencent,iOS Software Dev
439,30.8329,Amazon,Software Dev Eng Intern
439,31.6685,Twitter,iOS Software Eng
440,30.0000,Huawei,Software Eng
440,32.5890,Microsoft,Software Dev Eng Dev Lead
440,38.7589,Microsoft,Sr Software Dev Eng Lead
443,22.0000,IBM,Research Staff Member
443,38.9288,IBM,Director Architect WebSphere
443,40.7644,IBM,VP Applied Dev Tool
443,43.8466,IBM,VP CTO Rational Software
447,29.0000,Yahoo,Sr Software Eng
447,32.0027,Yahoo,Lead Eng
447,34.0849,Yahoo,Sr Eng Manage
447,37.0877,Twitter,Sr Eng Manage
447,38.5014,Alibaba,Director Eng
448,25.0000,Microsoft,Software Eng Windows Azure
448,29.1699,eBay,Applied Research Search Science
452,29.0000,Microsoft,Program Manage Authentication Protocols
452,33.0877,Microsoft,Behavioral Targeting Lead Program Product Manage Ads
452,37.6767,Microsoft,Publisher Tool Lead Program Manage Ads
452,38.5945,Amazon,Head User Targeting Display Ads
454,25.0000,Carnegie Mellon University,Writing Assistant for Advanced Chinese Courses
454,26.9151,Carnegie Mellon University,Research Assistant on Machine Learning Information Extraction
454,33.2575,Google,Software Eng
455,24.0000,LinkedIn,Sr Software Eng
455,25.5808,Airbnb,Software Eng
456,25.0000,Microsoft,Software Design Eng Test
456,28.1726,Microsoft,Lead Software Design Eng Test
456,29.5918,Microsoft,Sr Software Design Eng Test
456,32.1753,Microsoft,Sr Software Dev EngT Test Architect
456,33.3425,Microsoft,Sr Software Design Eng
456,34.0055,Microsoft,Sr Software Design Eng Tech Lead
456,35.5945,Alibaba,Staff Software Eng
460,22.0000,Microsoft,Software Dev Engn Test
460,23.6685,Microsoft,Software Dev Eng
460,27.7534,LinkedIn,Sr Software Eng
460,30.5863,LinkedIn,Staff Software Eng
462,22.0000,eBay,Business System Analyst
462,22.8384,Baidu,Web Research Dev Eng
464,26.0000,Microsoft,Software Dev Eng
464,27.0849,NetApp,Software Eng
467,31.0000,Amazon,Software Dev Eng Intern
467,32.0849,Amazon,Software Dev Eng Manage
467,34.0027,Amazon,Software Dev Eng Web
467,36.0027,Amazon,Sr Software Dev Eng Web
467,39.6767,Amazon,Sr Software Dev Eng Internet
470,31.0000,PayPal,Software Eng
470,32.5890,LinkedIn,Sr Data Science
470,34.8411,LinkedIn,Staff Software Eng
472,25.0000,VMware,Member Tech Staff Intern Research Dev
472,25.6712,Google,Software Eng
475,26.0000,Informix,Manage
475,30.7562,IBM,Manage
475,41.8466,IBM,Product Manage
475,42.8493,IBM,Product Manage
476,26.0000,ZTE,Sr Software Eng
476,27.6630,IBM,Software Eng
477,28.0000,UCLA,Graduate student
477,29.4219,Pinterest,Software Eng
477,32.3370,Pinterest,Search Quality Tech Lead
480,22.0000,Microsoft,Software Dev Eng
480,26.0027,Amazon,Sr Software Eng Free Search Traffic
480,27.0877,Amazon,Software Dev Manage Consumer Market Analyst
481,25.0000,San Jose State University,Graduate Teaching Assistant
481,26.4110,Cisco,Software Dev Eng
483,30.0000,IBM,Tech Team Lead
483,37.5014,IBM,Solution Architect
483,39.8384,IBM,Advisory Software Eng
483,40.8384,VMware,Software Eng
485,26.0000,Yahoo,Sr Eng Manage
485,31.0849,Microsoft,Principal Dev Manage
486,25.0000,IBM,Software Dev
486,25.8384,San Jose State University,Student Masters compute Science
491,28.0000,Qualcomm,InternAudio System Eng
491,29.0849,Qualcomm,Camera System Eng
491,31.4192,Intel,Camera Firmware Eng
493,31.0000,Sun MicroSystem,Member Tech Staff
493,38.5918,Sun MicroSystem,Staff Eng
493,44.6795,Oracle,Principal Software Eng
493,47.1781,Oracle,Consult Member Tech Staff
494,24.0000,Google,Software Eng Intern
494,25.0822,Apple,Sr iCloud Server Eng
494,28.0027,Google,Software Eng
497,28.0000,Microsoft,Sr Software Eng
497,31.0000,Pinterest,Software Eng
498,29.0000,IBM,Software Dev Manage
498,32.3370,Accenture,SW Dev Director Tech Architect Team Lead SW Dev Mgr SW Dev App Perf Eng
501,29.0000,Oracle,Intern Engnner
501,29.6658,Tencent,Sr Engnner
503,30.0000,Tata Consultancy Service,Software Quality Analyst
503,33.0027,Autodesk,Data Analyst Intern
505,22.0000,Georgia Institute Tech,Undergraduate Research Assistant
505,24.8384,Google,Research Intern
511,22.0000,Tata Consultancy Service,Software Eng
511,25.0849,Arizona State University,Web Dev
511,25.3370,Arizona State University,Graduate Research Assistant Software
516,28.0000,IBM,Sr sales
516,29.0000,IBM,GMB Sale Manage GTS
516,32.0027,IBM,Alliance Manage Greater China
516,34.0027,IBM,GTS IT solution Manage
516,34.6712,VMware,Territory Manage
516,37.2521,VMware,Service Sale Manage for South China Taiwan
517,25.0000,Microsoft,Software Design Eng
517,34.5863,LinkedIn,Sr Software Eng
518,28.0000,Microsoft,Consult Solution Architect Enterprise Service
518,33.6685,Microsoft,Program Manage Business Intelligence Eng
518,37.4274,Microsoft,Sr Partner Manage OEM Eng Service
518,41.2603,Microsoft,Sr Program Manage Cloud Service Eng
518,43.0110,Microsoft,Sr Program Manage Operating System Group
518,44.0110,Amazon,Sr Tech Program Manage eCommerce
518,44.6767,Amazon,Manage Prime Machine Learning Platform
520,29.0000,Yahoo,Sr Eng Manage Web Performance
520,30.0027,Twitter,Dev Productivity
520,31.3370,eBay,Sr Eng Manage Platformasaservice
522,25.0000,Google,Eng Intern
522,26.5014,Google,Research Eng
522,29.5890,Facebook,Eng Lead
525,31.0000,Rocket Fuel Inc,Sr Rocket Science
525,31.7479,Baidu,Sr Architect Business Product
525,34.3342,Microsoft,Principal Architect
525,37.4219,Alibaba,Sr Director Eng Principle Eng
529,29.0000,Amazon,Software Dev Eng
529,33.0795,Amazon,Software Dev Eng
529,36.4164,Twitter,Sr Software Eng
531,31.0000,Yahoo,Sr Eng Manage
531,32.0849,Google,Tech Lead Manage
535,29.0000,Oracle,Sr Software Eng
535,31.8356,Intel,Software Eng
537,22.0000,Tata Consultancy Service,Assistant System Eng
537,23.9151,Georgia Institute Tech,Research Assistant
538,26.0000,IBM,Regional Market Manage Regional Channel Sale Manage
538,27.7479,Microsoft,Regional Partner Group Manage
539,26.0000,Microsoft,Sr Software Dev Eng
539,29.6658,LinkedIn,Staff Software Eng
540,31.0000,NVIDIA,Software Eng Intern
540,31.9178,Google,Software Eng Intern
540,33.1699,Google,Software Eng Intern
540,34.0000,Facebook,Software Eng Intern
540,34.5890,Google,Software Eng Gmail team
541,28.0000,Amazon,Product Manage Fire Phone
541,30.0849,Twitter,Sr Tech Program Manage Consumer Product
544,22.0000,Netflix,Sr Data Science
544,25.7507,Uber,Data Science
545,30.0000,Cisco,Contract Software Eng
545,30.4137,Microsoft,Software Eng
548,25.0000,Oracle,Principal Product Manage Strategy
548,33.2575,IBM,Sr Account Executive
548,36.6767,Oracle,Applied Account Executive
549,25.0000,Microsoft,Software Dev Eng Local Search
549,27.1699,Google,Software Eng
550,28.0000,Carnegie Mellon University,Research Program
550,49.9288,Intel,Sr Principal Eng
551,28.0000,Google,Web Search Software Eng
551,28.9178,Google,Web Suggest Software EngI Tech Lead
551,30.0849,Google,Google Play Music Sr Software Eng Tech Lead Architect
551,34.2548,Google,Social Graph Service Staff Software Eng Tech Lead
551,36.7534,Google,Mobile App Search Indexing Eng Manage Tech Lead Staff Software Eng
551,37.9233,Pinterest,Head Ad Infrastructure
552,29.0000,BEA System,Director Product Manage WebLogic Workshop
552,31.8356,Google,Group Product Manage
553,28.0000,Qihoo 360,Sr Algorithm Eng
553,28.5863,Baidu,Sr Research Eng
555,22.0000,Intel,Software Dev
555,27.4219,Microsoft,Software Dev Lead Software Dev Eng
555,31.0055,Microsoft,Principal Software Dev Lead Leads
555,36.6795,Microsoft,Principal Software Dev Lead
555,40.3452,Microsoft,Principal Software Dev Lead
555,41.6822,Microsoft,Principal Software Dev Eng Lead
555,43.4329,Microsoft,Principal Software Dev Eng Lead
556,26.0000,UCLA,PhD Student
556,30.9178,Microsoft,Software Eng
556,33.3370,Google,Software Eng
560,24.0000,Infosys,Software Eng
560,24.7479,Infosys,Software Dev
560,27.0027,HewlettP,Software Dev HewlettP
562,29.0000,Intel,Software Intern
562,29.2521,University Massachusetts Amherst,Research Assistant
564,29.0000,University WisconsinMadison,Graduate research assistant
564,32.4986,Twitter,Software Eng
564,33.0027,Twitter,Software Eng
564,33.9178,Twitter,Sr Software Eng
565,26.0000,IBM,Summer Intern
565,26.6712,Cisco,College Intern
565,27.6712,IBM,Staff Software Eng
568,31.0000,EMC,Principal Software Eng
568,33.6712,Amazon,Software Dev Eng
568,36.5068,Apple,Sr Software Eng
569,28.0000,Google,Software Eng Intern
569,31.2521,Google,Software Eng
569,34.7589,LinkedIn,Software Eng
570,24.0000,Tencent,Research Dev Eng
570,26.0000,Baidu,Sr Research Dev Eng
571,26.0000,Siebel System,Software Eng
571,27.5041,Oracle,Sr Member Tech Staff
572,26.0000,Yahoo,Software Dev Eng
572,28.4137,LinkedIn,Lead Sr Software Eng
574,26.0000,Microsoft,Research Intern
574,27.0000,Microsoft,Research Intern
574,29.0027,Yahoo,Applied Research Intern
574,32.0027,Yahoo,Sr Science
577,26.0000,Apple,Big Data Eng
577,26.7479,Uber,Sr Hadoop Eng
578,30.0000,NEC Laboratories America,Science Research Science Sr Research Science
578,34.0027,Google,Sr Staff Research Science
582,31.0000,University Southern California,Graduate Research Assistant
582,32.4164,Symantec,Software Eng
582,34.4986,Symantec,Sr Software Eng
582,36.0877,VMware,Member Tech Staff
582,38.5014,VMware,Sr Member Tech Staff
583,29.0000,Oracle,Principal Software Eng
583,34.2548,Amazon,Software Dev Manage 
584,26.0000,Facebook,Software Dev Intern
584,26.3370,Facebook,Software Eng
584,28.8356,Google,Software Eng
587,30.0000,Google,Software Eng
587,34.5068,SAP,Sr Software Eng
588,24.0000,Sun MicroSystem,Software Eng
588,28.4219,Yahoo,Sr Software Eng
588,32.7616,Netflix,Eng Manage Account Partner Eng
592,22.0000,Cisco,Software Eng
592,22.4986,SAP,Sr UI Dev
593,24.0000,Carnegie Mellon University,Research Assistant
593,26.0027,Google,Software Eng
595,25.0000,Yahoo,Software Dev
595,25.9178,Apple,Software Eng
596,30.0000,Huawei,Software Eng
596,31.4110,Symantec,Sr Software Eng
596,33.0000,VMware,Sr Research Dev Eng
598,29.0000,IBM,Intern
598,30.5863,IBM,Staff Software Eng
598,34.0849,IBM,Advisory Software Eng
598,36.0877,IBM,Advisory Software Eng
598,37.7534,IBM,Advisory Software Eng
598,38.4247,Google,Software Eng
599,24.0000,Cornell University,Masters Student compute Science
599,25.2466,Symantec,Software Eng
601,29.0000,IBM,Team Lead
601,31.7589,Trend Micro,Sr Eng
601,35.3425,Intel,Sr Platform Applied Eng
602,30.0000,Apple,Software Eng
602,33.0027,Adobe,Software Eng Core Tech
602,37.0055,Adobe,Eng Lead Creative Suite
602,41.0082,Adobe,Eng Manage Digital Media
602,44.0110,Adobe,Eng Manage Cloud Service
605,28.0000,Georgia Institute Tech,Graduate Teaching Assistant
605,33.3370,Qualcomm,Sr Electrical Eng
606,24.0000,Huawei,Sr Project Manage
606,28.0027,Intel,Software Eng
607,24.0000,Baidu,Sr Software Architect
607,24.4959,Microsoft,Sr Program Product Manage
609,24.0000,eBay,Unix Administrator Intern
609,24.4110,Autodesk,Software Dev Eng
613,30.0000,Microsoft,Software Eng Intern
613,30.2521,Carnegie Mellon University,Teaching Assistant for Algorithm Advanced Data Structures
615,31.0000,Tata Consultancy Service,Assistant Consult
615,34.9205,Oracle,Principal Member Tech Staff
615,38.3425,Oracle,Software Dev Manage
619,25.0000,Symantec,Associate Software Eng
619,27.1699,University WisconsinMadison,Graduate Project Assistant
619,29.0027,LinkedIn,Software Eng
619,30.4219,LinkedIn,Sr Software Eng
622,30.0000,University Illinois UrbanaChampaign,Research Student
622,32.7507,Microsoft Research Asia,Research Intern
623,24.0000,Microsoft,Program Manage
623,28.0027,Google,Product Manage Web Search Consumer Product
623,30.0027,Yahoo,Product Lead Web Search Relevance
623,33.0055,Amazon,Program Manage
624,30.0000,Oracle,Software Dev
624,33.0849,Carnegie Mellon University,Graduate Research Assistant
624,33.6658,Amazon,Software Dev Intern
624,34.0027,Carnegie Mellon University,Teaching Assistant 18655 Service Oriented compute
627,25.0000,Oracle,Member Tech Staff
627,26.2521,Oracle,Sr Member Tech Staff
627,30.9205,Oracle,Principle Member Tech Staff
627,32.0904,VMware,Sr Member Tech Staff
628,22.0000,Nokia,Software Eng
628,23.0849,Huawei,Sr Software Eng
630,24.0000,IBM,Advisory Eng
630,28.5068,Huawei,Huawei DevCloud Chief Planner Cloud Platform Sr Architect Principal Eng
631,29.0000,Qualcomm,Staff System Eng Manage
631,38.5863,Microsoft,Sr Software Dev Eng
632,29.0000,Google,Software Eng Intern
632,29.2521,Academia Sinica,Research Assistant
632,31.0000,Apple,Software Eng Intern
632,31.5863,Twitter,Software Eng
633,28.0000,NetApp,Software Eng Manage
633,30.6685,Symantec,Sr Eng Manage
633,36.1726,HewlettP,Sr Eng Manage
655,24.0000,Microsoft,Software Dev Engn Test
655,26.9178,Microsoft,Software Dev Eng
655,30.2521,LinkedIn,Sr Software Eng
655,31.9205,Facebook,Software Eng
657,29.0000,Carnegie Mellon University,PhD cidate compute Science Dept
657,33.7507,Facebook,Software Eng
658,22.0000,Microsoft Research Asia,Research Intern
658,25.4986,Google,Sr Software Eng Tech Lead
658,31.7562,Google,Staff Software Eng Tech Lead
660,22.0000,Northeastern University,Sr Research Science
660,26.0027,IBM,Natural Language Processing Software Eng
664,31.0000,Intel,Software Eng
664,34.0795,Intel,Research Science
664,35.6658,NetApp,Member Tech Staff
665,25.0000,Microsoft,Software Dev Eng
665,28.7507,Yahoo,Eng Manage Mobile Messaging Platform
665,29.5836,Zynga,Sr Eng Manage
665,31.2521,Amazon,Software Dev Manage
667,31.0000,Twitter,Software Eng Intern
667,32.1671,Twitter,Software Eng
667,33.9178,Facebook,Software Eng
670,28.0000,Microsoft,PartnerExecutive Dev Manage Windows 8 Telemetric Diagnostics Licensing Service
670,31.6658,Microsoft,PartnerExecutive Director ArchitectDynamics AXERPIntelligenceEng Cloud Service
670,33.6658,Microsoft,PartnerExecutive Director Eng for ERP Platform Architect Data Science Groups
670,34.2466,Microsoft,PartnerExecutive Eng Manage
670,34.6658,LinkedIn,Principal Staff Eng
670,34.8329,eBay,Chief Architect Vice President
671,26.0000,PuResearch Devue University,Research Assistant
671,28.6658,Academia Sinica,Software Eng Research Assistant
672,24.0000,eBay,Software Eng 3
672,27.4164,Trend Micro,Sr Software Eng
674,30.0000,Lenovo,Staff Research
674,30.4959,IBM,Staff Software Eng Team Lead
675,26.0000,Microsoft,Intern Dev search Tech center
675,27.6658,Yahoo,Research System Eng
675,30.5068,Yahoo,Principal Software Eng
676,22.0000,Amazon,Operation Research Science
676,24.5041,Microsoft,Applied Research Data Mining
676,25.7562,Microsoft,Sr Applied Research
678,25.0000,eBay,Software Eng
678,29.9233,Intel,Team Lead
681,30.0000,Huawei,Software Eng
681,31.2521,ZTE,Sr Software Eng
681,34.0027,IBM,Department Manage
684,30.0000,Baidu,Sr Software Eng
684,33.0000,Qihoo 360,Sr Software Eng Tech Lead
690,22.0000,IBM,Postdoc Research
690,24.5808,NEC Laboratories America,Research Staff Member
690,27.6685,Google,Software Eng
691,25.0000,Netflix,Sr Software Eng
691,29.0877,Apple,Sr Research Eng Apple Maps Search
692,30.0000,Intel,Validation Eng Intern
692,31.5808,salesforcecom,Sr Member Tech Staff QA
692,34.5836,salesforcecom,Lead Member Tech Staff Dev
695,28.0000,IBM,QA Eng Intern
695,33.1699,Sun MicroSystem,Software Eng
696,29.0000,Google,Software Dev Intern
696,29.2521,StanfoResearch Dev University,Research Assistant
696,30.0027,LinkedIn,Sr Data Science
696,32.9205,LinkedIn,Staff Relevance Eng
702,26.0000,Qualcomm,Software QA Manage
702,26.6658,Yahoo,Software Eng Manage QA
703,24.0000,The Ohio State University,PhD Student
703,28.9178,Google,Software Eng
705,24.0000,Google,Research Intern
705,25.0000,Nokia,Sr Research Science
707,25.0000,UCLA,Graduate Student Research GSR
707,29.2521,Google,Software Eng
709,25.0000,Oracle,Sr Member Tech Staff Test Dev
709,26.9151,IBM,Sr Staff Software Eng
710,26.0000,IBM,Research Staff Memeber
710,30.9205,Microsoft,Sr Software Dev Eng
711,22.0000,HewlettP,Sr Software Eng
711,24.0027,IBM,Sr Consult
711,26.5863,TIBCO Software,Sr Product Support Manage
711,38.4274,TIBCO Software,Director Global Support
712,26.0000,Yahoo,Sr Software Eng
712,28.3397,VMware,Software Eng Manage
713,22.0000,Intel,Summer School Intern
713,22.2521,Intel,Software Intern
713,22.6658,Intel,Software Eng
713,26.2548,Twitter,Software Eng
715,31.0000,StanfoResearch Dev University,Research Assistant
715,31.8329,Microsoft,Software Eng Intern
715,32.0849,StanfoResearch Dev University,Teaching Assistant
715,32.4192,StanfoResearch Dev University,Teaching Assistant
717,31.0000,IBM,Software Dev
717,40.9205,HewlettP,Java Oracle Dev
718,28.0000,Netflix,Sr Software Eng
718,30.0877,HewlettP,Sr Java Oracle Dev
719,30.0000,Yahoo,Sr Software Eng Search Contextual Ads
719,32.4959,Yahoo,Sr Manage Sponsored Search Marketplace Design
719,36.0849,Yahoo,Director Eng Global Search Business Search Ads
719,39.5863,Yahoo,Sr Director Business Operation Search Ad Marketplace
719,40.9205,Facebook,Product Manage
723,25.0000,IBM,Software Eng
723,27.1699,Arizona State University,Project Dev
725,22.0000,Motorola,Software Eng
725,26.1699,Huawei,Research Intern
